Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance					Substance	Active	eService Production	creator		94246-91-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		94246-92-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		94246-93-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		94266-31-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		94266-32-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		94275-78-2		creator	D												
Substance					Substance	Active	eService Production	creator		94276-38-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		94277-53-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		94349-78-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		94-43-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		94481-58-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		94481-62-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		94551-60-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		95046-47-2		creator	D												
Substance					Substance	Active	eService Production	creator		95-54-5		creator	D												
Substance					Substance	Active	eService Production	creator		95-83-0		creator	D												
Substance					Substance	Active	eService Production	creator		95892-13-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		95-94-3		creator	P												
Substance					Substance	Active	eService Production	creator		95-95-4		creator	D												
Substance					Substance	Active	eService Production	creator		96-18-4		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		96-45-7		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		96471-22-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		96551-70-1		creator	P												
Substance					Substance	Active	eService Production	creator		97038-95-4		creator	P												
Substance					Substance	Active	eService Production	creator		97038-96-5		creator	P												
Substance					Substance	Active	eService Production	creator		97038-97-6		creator	P												
Substance					Substance	Active	eService Production	creator		97038-98-7		creator	P												
Substance					Substance	Active	eService Production	creator		97063-75-7		creator	P												
Substance					Substance	Active	eService Production	creator		97280-68-7		creator	D												
Substance					Substance	Active	eService Production	creator		97-39-2		creator	D												
Substance					Substance	Active	eService Production	creator		97404-21-2		creator	D												
Substance					Substance	Active	eService Production	creator		97404-22-3		creator	D												
Substance					Substance	Active	eService Production	creator		97435-21-7		creator	D												
Substance					Substance	Active	eService Production	creator		97808-88-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		97889-90-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		97952-39-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		97953-08-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		98106-56-0		creator	D												
Substance					Substance	Active	eService Production	creator		99035-51-5		creator	D												
Substance					Substance	Active	eService Production	creator		99328-50-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		99328-54-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		994-31-0		creator	P												
Substance					Substance	Active	eService Production	creator		994-32-1		creator	P												
Substance					Substance	Active	eService Production	creator		99587-11-8		creator	D												
Substance					Substance	Active	eService Production	creator		99688-47-8		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		99749-23-2		creator	D												
Substance					Substance	Active	eService Production	creator		99749-31-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		99-98-9		creator	D												
Substance					Substance	Active	eService Production	creator		91995-17-4		creator													SVHC
Substance					Substance	Active	eService Production	creator		91995-15-2		creator													SVHC
Substance					Substance	Active	eService Production	creator		90640-82-7		creator													SVHC
Substance					Substance	Active	eService Production	creator		90640-81-6		creator													SVHC
Substance					Substance	Active	eService Production	creator		7803-57-8		creator													SVHC
Substance					Substance	Active	eService Production	creator		25214-70-4		creator													SVHC
Substance					Substance	Active	eService Production	creator		90-04-0		creator													SVHC
Substance					Substance	Active	eService Production	creator		107-06-2		creator													SVHC
Substance					Substance	Active	eService Production	creator		111-96-6		creator													SVHC
